Nikki Cal 20
Date:,2010/06/18
Time:,14:34:38
Type:,setup
Description:,"jump"
Notes:,""

FORCE PLATES
960.000000,Hz
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1,0.000000,900.000000,0.000000,600.000000,900.000000,0.000000,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,599.998779,-1382.600708,0.000000,-0.001038,-1382.599121,0.000000,0.001129,-482.599243,0.000000,600.000977,-482.600830,0.000000

,Force Plate 1,,,,,,,,,,,,Force Plate 2
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
1538,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,293.556963,-610.239031,0.000000,299.999962,-932.599976,0.000000,-1.130457,36.231647,441.147430,142208.702441,2842.312282,-175.787711
1539,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.918169,-610.064112,0.000000,299.999962,-932.599976,0.000000,-1.267418,36.078922,443.407959,143014.969180,3583.531492,-210.718224
1540,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.162876,-610.716603,0.000000,299.999962,-932.599976,0.000000,-1.908318,36.688775,447.157227,143932.475997,3951.566714,-256.434420
1541,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.539338,-611.624200,0.000000,299.999962,-932.599976,0.000000,-0.960340,36.584807,451.164001,144812.715431,3365.964949,-279.135700
1542,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.480704,-609.511261,0.000000,299.999962,-932.599976,0.000000,-1.407771,36.983318,452.486694,146193.344615,3402.364188,-279.520630
1543,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.873419,-607.445455,0.000000,299.999962,-932.599976,0.000000,-1.244812,37.307682,452.484222,147127.290371,3677.132199,-191.717399
1544,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.795198,-607.872167,0.000000,299.999962,-932.599976,0.000000,-1.305252,37.117538,455.714478,147983.163679,3739.029762,-313.570185
1545,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.991639,-610.493313,0.000000,299.999962,-932.599976,0.000000,-2.012609,37.512830,461.475891,148644.458950,3695.647780,-310.539409
1546,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.872368,-608.329762,0.000000,299.999962,-932.599976,0.000000,-1.364007,38.059158,462.076965,149837.796356,3755.573876,-236.668235
1547,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.927773,-608.474266,0.000000,299.999962,-932.599976,0.000000,-1.250422,38.024696,466.264832,151128.419576,3763.777700,-353.443207
1548,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.900827,-607.004100,0.000000,299.999962,-932.599976,0.000000,-0.599217,38.130987,467.751740,152298.037412,3320.632763,-278.807922
1549,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.432504,-605.988621,0.000000,299.999962,-932.599976,0.000000,-1.074872,38.484626,469.407166,153313.710418,4021.626332,-221.767247
1550,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.796965,-606.343939,0.000000,299.999962,-932.599976,0.000000,-1.215447,38.602477,473.601929,154515.488288,3884.955075,-178.153200
1551,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.795818,-606.536119,0.000000,299.999962,-932.599976,0.000000,-1.625870,38.747334,476.671692,155425.410275,3434.011250,-300.072344
1552,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.895223,-605.078041,0.000000,299.999962,-932.599976,0.000000,-1.572717,38.960923,476.230682,155975.994391,3859.725234,-202.874030
1553,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.382512,-604.369800,0.000000,299.999962,-932.599976,0.000000,-1.031560,38.903994,479.981079,157544.273932,3656.231586,-435.516900
1554,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.158189,-606.079490,0.000000,299.999962,-932.599976,0.000000,-1.391442,39.623665,483.723877,157945.755002,3793.252816,-369.002389
1555,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.363571,-603.851398,0.000000,299.999962,-932.599976,0.000000,-0.946751,39.682410,485.726501,159681.896319,4194.923800,-280.697500
1556,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.004815,-603.623496,0.000000,299.999962,-932.599976,0.000000,-1.590788,39.845963,489.499481,161033.816080,3913.620071,-276.365665
1557,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.942599,-603.015123,0.000000,299.999962,-932.599976,0.000000,-1.192970,40.581725,491.754059,162074.688745,3962.240831,-354.311661
1558,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.161779,-602.367284,0.000000,299.999962,-932.599976,0.000000,-0.846289,40.696055,495.418396,163603.350207,3883.180141,-368.327439
1559,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.581212,-602.470445,0.000000,299.999962,-932.599976,0.000000,-0.924985,41.321452,499.248322,164816.614273,4203.046599,-301.157089
1560,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.977591,-601.578386,0.000000,299.999962,-932.599976,0.000000,-1.168779,41.370940,502.306183,166274.190982,4531.992875,-389.273000
1561,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.500271,-601.835103,0.000000,299.999962,-932.599976,0.000000,-1.160298,41.773643,505.886230,167329.394383,4299.876708,-267.657590
1562,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.441271,-600.467751,0.000000,299.999962,-932.599976,0.000000,-0.653742,41.109403,508.858734,169008.383191,4355.164776,-373.293339
1563,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.427835,-600.888831,0.000000,299.999962,-932.599976,0.000000,-0.543461,41.898016,514.082458,170526.880552,4406.779954,-461.658501
1564,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.828871,-600.272469,0.000000,299.999962,-932.599976,0.000000,-0.707260,42.122766,517.398132,171945.631357,4745.105243,-447.633818
1565,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.420677,-599.404926,0.000000,299.999962,-932.599976,0.000000,-0.951618,41.348105,519.257080,173013.888330,4454.854416,-471.041924
1566,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.112176,-598.883233,0.000000,299.999962,-932.599976,0.000000,-0.625447,42.215616,521.683838,174094.630965,4636.614060,-490.904586
1567,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.543334,-598.597329,0.000000,299.999962,-932.599976,0.000000,-0.361519,41.801068,525.967896,175674.669056,4447.914647,-567.848445
1568,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.465703,-598.586905,0.000000,299.999962,-932.599976,0.000000,0.007360,41.562508,530.415894,177165.841375,4526.706316,-591.625354
1569,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.111161,-596.625088,0.000000,299.999962,-932.599976,0.000000,-0.004454,42.378757,531.548096,178586.811858,4724.824939,-543.258452
1570,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.933235,-596.057272,0.000000,299.999962,-932.599976,0.000000,-0.032628,42.783234,535.386658,180180.473406,4854.204332,-567.943917
1571,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.910343,-596.560070,0.000000,299.999962,-932.599976,0.000000,0.927503,42.431383,539.834045,181405.781808,4367.051932,-497.888283
1572,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.936250,-595.349254,0.000000,299.999962,-932.599976,0.000000,0.371554,42.521789,541.597290,182654.076892,4367.284562,-508.001106
1573,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.364137,-595.450532,0.000000,299.999962,-932.599976,0.000000,0.499165,42.548449,544.818359,183685.206707,4704.956126,-532.617951
1574,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.549623,-595.780693,0.000000,299.999962,-932.599976,0.000000,0.502442,42.294448,549.972473,185241.333708,4647.453744,-659.037370
1575,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.359530,-594.930528,0.000000,299.999962,-932.599976,0.000000,0.226367,42.648433,551.560364,186245.083216,4214.159318,-546.896711
1576,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.382295,-592.362411,0.000000,299.999962,-932.599976,0.000000,1.072442,43.902627,551.892090,187774.420484,4204.129935,-477.933895
1577,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.569432,-592.643382,0.000000,299.999962,-932.599976,0.000000,0.837758,43.450014,556.692749,189251.370857,4693.214866,-687.862343
1578,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.066205,-593.038832,0.000000,299.999962,-932.599976,0.000000,0.591677,43.769408,560.626709,190367.046185,4447.876259,-688.253969
1579,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.734355,-590.811481,0.000000,299.999962,-932.599976,0.000000,0.599451,44.584162,561.848328,192033.293929,4644.017576,-625.127631
1580,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.978659,-591.798076,0.000000,299.999962,-932.599976,0.000000,0.970913,44.395135,567.429138,193380.928315,4551.520814,-658.781647
1581,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.997356,-591.301780,0.000000,299.999962,-932.599976,0.000000,1.073431,44.861882,569.607849,194406.130836,4558.347226,-624.794204
1582,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.545264,-590.176640,0.000000,299.999962,-932.599976,0.000000,1.102023,44.970845,572.577026,196063.735084,4840.965940,-551.735413
1583,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.901458,-588.977680,0.000000,299.999962,-932.599976,0.000000,0.900439,45.041326,575.734680,197835.272738,4662.589668,-604.995014
1584,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.985873,-589.785981,0.000000,299.999962,-932.599976,0.000000,0.933876,45.468938,579.742798,198743.944489,4646.110241,-522.737307
1585,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.670136,-588.605616,0.000000,299.999962,-932.599976,0.000000,1.019900,45.249665,582.802734,200480.853357,4854.645315,-614.803839
1586,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.679574,-587.622137,0.000000,299.999962,-932.599976,0.000000,0.831408,45.358144,584.383850,201599.477302,4862.300265,-532.002923
1587,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.987834,-587.195811,0.000000,299.999962,-932.599976,0.000000,0.806686,44.962278,587.102539,202787.662102,4703.940834,-560.575729
1588,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.056314,-587.993264,0.000000,299.999962,-932.599976,0.000000,0.491123,45.306636,592.602539,204214.812137,4707.425875,-551.729052
1589,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.402727,-586.684966,0.000000,299.999962,-932.599976,0.000000,1.007017,45.612275,594.435242,205624.072613,4516.064375,-467.898714
1590,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.107664,-585.033887,0.000000,299.999962,-932.599976,0.000000,0.835229,46.190023,595.047668,206818.390494,4696.293711,-604.598983
1591,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.716206,-586.122118,0.000000,299.999962,-932.599976,0.000000,0.689558,45.466337,600.900391,208198.679728,4977.711909,-536.611833
1592,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.381208,-583.554847,0.000000,299.999962,-932.599976,0.000000,0.641107,46.239859,602.050293,210142.722088,4586.873231,-574.957191
1593,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.064528,-583.848166,0.000000,299.999962,-932.599976,0.000000,0.227710,46.199317,606.159424,211399.195659,4810.138036,-453.978535
1594,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.634509,-582.981477,0.000000,299.999962,-932.599976,0.000000,0.727532,45.819269,607.826355,212507.337727,4476.916241,-418.269872
1595,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.756853,-582.698387,0.000000,299.999962,-932.599976,0.000000,0.815015,46.402757,611.313232,213899.471197,4427.808377,-486.643787
1596,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.764117,-581.777149,0.000000,299.999962,-932.599976,0.000000,0.584852,46.335490,613.333679,215171.455126,4437.987179,-442.703903
1597,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.707498,-581.101654,0.000000,299.999962,-932.599976,0.000000,0.515909,46.495673,616.742126,216783.822183,4497.569773,-506.024227
1598,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.848802,-581.405275,0.000000,299.999962,-932.599976,0.000000,0.313162,46.341212,621.715759,218343.279850,5067.704508,-307.154807
1599,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.714897,-579.580426,0.000000,299.999962,-932.599976,0.000000,0.156805,46.958709,621.296753,219329.900105,4526.187063,-306.617267
1600,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.378739,-579.738219,0.000000,299.999962,-932.599976,0.000000,0.823910,46.655100,624.861328,220489.666094,4762.207487,-466.541226
1601,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.763313,-580.093922,0.000000,299.999962,-932.599976,0.000000,0.464600,46.244849,630.902588,222396.981761,4565.620676,-481.065557
1602,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.486413,-579.333480,0.000000,299.999962,-932.599976,0.000000,-0.010499,46.575459,631.958252,223249.676899,4748.249499,-389.309002
1603,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.199199,-577.779804,0.000000,299.999962,-932.599976,0.000000,-0.177270,46.992848,633.360596,224729.115045,4940.695697,-335.934319
1604,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.711272,-578.228337,0.000000,299.999962,-932.599976,0.000000,0.147399,46.755100,637.727966,225992.704587,4648.201584,-320.498792
1605,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.068507,-576.554844,0.000000,299.999962,-932.599976,0.000000,-0.039727,46.884724,639.479431,227683.538179,5072.002229,-315.814264
1606,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.569253,-575.560715,0.000000,299.999962,-932.599976,0.000000,0.371148,46.907123,642.876892,229532.289978,5419.908141,-354.276976
1607,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.220266,-575.578383,0.000000,299.999962,-932.599976,0.000000,0.098340,46.512970,646.651917,230868.697326,5030.755027,-305.082260
1608,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.205263,-575.643733,0.000000,299.999962,-932.599976,0.000000,-0.354750,46.428510,650.330627,232139.577518,5069.131217,-227.648385
1609,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.808514,-574.435948,0.000000,299.999962,-932.599976,0.000000,0.121551,46.892360,652.602417,233738.710272,4693.156340,-197.336294
1610,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.362014,-574.442578,0.000000,299.999962,-932.599976,0.000000,-0.127641,46.833794,657.580383,235517.278976,5022.564962,-236.843223
1611,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.270747,-573.774215,0.000000,299.999962,-932.599976,0.000000,-0.397250,47.082105,660.817261,237118.256262,5107.598414,-271.263679
1612,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.261622,-572.680265,0.000000,299.999962,-932.599976,0.000000,-0.472547,47.771188,663.874390,238941.478196,5137.285721,-266.637850
1613,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.760344,-572.689595,0.000000,299.999962,-932.599976,0.000000,0.004775,47.997059,667.886780,240379.384995,4835.245056,-241.492559
1614,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.485781,-572.133047,0.000000,299.999962,-932.599976,0.000000,0.081885,48.464508,671.286255,241976.494651,5044.166014,-212.538880
1615,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.897701,-571.781895,0.000000,299.999962,-932.599976,0.000000,-0.449525,48.406785,675.832825,243852.702527,5475.774036,-315.679573
1616,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.313657,-571.445447,0.000000,299.999962,-932.599976,0.000000,0.132326,48.562385,679.671265,245466.355314,5224.160376,-236.702921
1617,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,292.009376,-570.471399,0.000000,299.999962,-932.599976,0.000000,0.086412,49.165161,682.635986,247201.998203,5454.661691,-329.629780
1618,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.897062,-569.818668,0.000000,299.999962,-932.599976,0.000000,0.231289,49.632812,686.036743,248881.306772,5558.886816,-319.910037
1619,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.822209,-568.850311,0.000000,299.999962,-932.599976,0.000000,-0.266801,50.545426,689.797241,250913.515449,5640.991668,-277.096076
1620,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.461940,-568.971026,0.000000,299.999962,-932.599976,0.000000,-0.006664,49.952141,694.247864,252448.621313,5927.503714,-335.006765
1621,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.808136,-568.911687,0.000000,299.999962,-932.599976,0.000000,0.206102,50.024719,699.052124,254237.070832,5726.513159,-334.466850
1622,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.924667,-569.229274,0.000000,299.999962,-932.599976,0.000000,0.570761,50.386893,704.630066,256041.921339,5690.095804,-314.827201
1623,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.915300,-567.689230,0.000000,299.999962,-932.599976,0.000000,0.408518,50.317435,706.217285,257706.275864,5709.527712,-319.212286
1624,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.621895,-566.794080,0.000000,299.999962,-932.599976,0.000000,0.361116,51.163684,709.004211,259357.920370,5940.084589,-388.010095
1625,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.376866,-565.767446,0.000000,299.999962,-932.599976,0.000000,0.391299,50.808780,713.204956,261626.778322,6150.034470,-367.931251
1626,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.713433,-565.430117,0.000000,299.999962,-932.599976,0.000000,0.016365,51.682629,716.789368,263183.451067,5939.695474,-436.852899
1627,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.724317,-564.250170,0.000000,299.999962,-932.599976,0.000000,0.977776,52.056203,719.394592,264988.858236,5953.454495,-450.093885
1628,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.738461,-564.137311,0.000000,299.999962,-932.599976,0.000000,0.900048,51.952135,725.410706,267286.761852,6718.391672,-489.746739
1629,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.793322,-563.917772,0.000000,299.999962,-932.599976,0.000000,0.581391,51.779997,729.876709,269092.553527,6719.712166,-470.319725
1630,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.954532,-563.913990,0.000000,299.999962,-932.599976,0.000000,1.166427,51.871697,734.234131,270701.834051,6641.463295,-440.281109
1631,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.046168,-563.632145,0.000000,299.999962,-932.599976,0.000000,0.577011,51.856528,740.277466,273138.570731,6628.291606,-377.404215
1632,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.079273,-561.966070,0.000000,299.999962,-932.599976,0.000000,0.970662,51.897245,741.679077,274891.412788,6616.288304,-449.270079
1633,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.597297,-562.040365,0.000000,299.999962,-932.599976,0.000000,0.853465,52.483015,747.081421,276838.200508,7024.556084,-498.973235
1634,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.928613,-562.459976,0.000000,299.999962,-932.599976,0.000000,1.274841,51.644936,753.987427,279080.905900,6839.682788,-385.554003
1635,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.848927,-560.603929,0.000000,299.999962,-932.599976,0.000000,0.837776,51.860521,755.754456,281137.669793,6915.935670,-288.116165
1636,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.171586,-561.294910,0.000000,299.999962,-932.599976,0.000000,0.810558,51.784460,762.306763,283048.362289,6729.930939,-322.105502
1637,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.137399,-561.314701,0.000000,299.999962,-932.599976,0.000000,1.084831,51.521810,767.108826,284816.210906,6798.550182,-282.563552
1638,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.548710,-559.539389,0.000000,299.999962,-932.599976,0.000000,0.774981,51.877676,769.472229,287059.761399,7272.476191,-429.049274
1639,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.266457,-558.949864,0.000000,299.999962,-932.599976,0.000000,0.642386,52.299086,774.100769,289242.838658,7534.713952,-297.996913
1640,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.337179,-558.779628,0.000000,299.999962,-932.599976,0.000000,0.880812,52.504259,778.201050,290907.387213,7519.587538,-346.387439
1641,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.240272,-557.846285,0.000000,299.999962,-932.599976,0.000000,1.112871,52.374093,783.444763,293598.816071,7646.177959,-389.425851
1642,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.302973,-557.685897,0.000000,299.999962,-932.599976,0.000000,1.301596,52.820946,787.194214,295130.192972,7633.413673,-360.171422
1643,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.068650,-558.852509,0.000000,299.999962,-932.599976,0.000000,1.576702,52.569160,796.001465,297503.530985,7905.338629,-374.841654
1644,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.776288,-557.590294,0.000000,299.999962,-932.599976,0.000000,1.315368,52.788437,799.504333,299821.865488,8173.871652,-297.067093
1645,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.839340,-556.675287,0.000000,299.999962,-932.599976,0.000000,1.372893,53.052101,800.993652,301113.289665,8138.593892,-267.506714
1646,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.846304,-556.134100,0.000000,299.999962,-932.599976,0.000000,1.365327,53.126026,806.936829,303784.179956,8193.360567,-335.418447
1647,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.803875,-555.784671,0.000000,299.999962,-932.599976,0.000000,1.953966,53.237635,809.983154,305214.048730,8258.658573,-349.242694
1648,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.412923,-554.697747,0.000000,299.999962,-932.599976,0.000000,1.503887,53.530487,814.707458,307879.764437,8625.339690,-413.133306
1649,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.341696,-556.080588,0.000000,299.999962,-932.599976,0.000000,1.449200,53.721626,821.769714,309412.229930,8758.639878,-374.998913
1650,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.808161,-554.422662,0.000000,299.999962,-932.599976,0.000000,2.085814,53.627749,822.914917,311207.752717,8386.985249,-436.238677
1651,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.366812,-553.597946,0.000000,299.999962,-932.599976,0.000000,2.016894,53.787386,826.756165,313342.264590,8791.022344,-553.304399
1652,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,288.809864,-553.514334,0.000000,299.999962,-932.599976,0.000000,2.396386,53.747777,833.554565,315988.567344,9327.557473,-533.707413
