Nikki Cal 19
Date:,2010/06/18
Time:,14:34:16
Type:,setup
Description:,"jump"
Notes:,""

FORCE PLATES
960.000000,Hz
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1,0.000000,900.000000,0.000000,600.000000,900.000000,0.000000,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,599.998657,-1382.600739,0.000000,-0.000977,-1382.599152,0.000000,0.001221,-482.599335,0.000000,600.000854,-482.600922,0.000000

,Force Plate 1,,,,,,,,,,,,Force Plate 2
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
51,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.465341,-753.609586,0.000000,299.999939,-932.600037,0.000000,2.339849,0.281307,490.816895,87851.537295,4679.741816,-607.016171
52,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.343616,-753.985353,0.000000,299.999939,-932.600037,0.000000,1.625194,-0.160960,491.793884,87841.608837,4748.920334,-490.892406
53,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.026833,-754.443758,0.000000,299.999939,-932.600037,0.000000,1.376440,0.175769,493.533417,87926.076840,4922.061072,-423.767839
54,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.714118,-754.287667,0.000000,299.999939,-932.600037,0.000000,1.449047,-0.002643,492.407928,87802.424636,4572.411695,-476.565809
55,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.470537,-753.721115,0.000000,299.999939,-932.600037,0.000000,1.448640,-0.160814,491.799927,87972.640781,4686.559130,-490.963010
56,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.082619,-754.562762,0.000000,299.999939,-932.600037,0.000000,1.773861,0.084805,492.926636,87759.314720,4395.584465,-393.375732
57,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.638491,-754.195230,0.000000,299.999939,-932.600037,0.000000,1.584772,-0.313357,492.234100,87816.929243,4608.024082,-524.840205
58,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.857627,-753.754033,0.000000,299.999939,-932.600037,0.000000,1.140206,0.015123,490.751373,87768.921876,4977.353634,-496.603501
59,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.659398,-754.246667,0.000000,299.999939,-932.600037,0.000000,1.164764,-0.030305,489.623840,87326.061959,4573.351360,-476.638899
60,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.875924,-754.312594,0.000000,299.999939,-932.600037,0.000000,1.466170,0.152919,490.041168,87368.186641,4961.183895,-686.334281
61,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.310818,-754.428628,0.000000,299.999939,-932.600037,0.000000,1.811357,-0.093490,490.652405,87420.229977,4753.990646,-588.156889
62,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.561267,-753.889697,0.000000,299.999939,-932.600037,0.000000,1.920988,-0.023943,492.310760,87981.023158,4646.759662,-607.433804
63,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.360886,-753.518973,0.000000,299.999939,-932.600037,0.000000,1.276928,-0.114643,491.714844,88056.817241,4739.665221,-554.517684
64,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.084309,-753.984786,0.000000,299.999939,-932.600037,0.000000,2.023033,-0.118355,491.356995,87763.852699,4380.756945,-480.252901
65,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.203450,-754.056225,0.000000,299.999939,-932.600037,0.000000,1.335276,0.284367,492.315735,87899.927974,4822.965471,-452.805916
66,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.331400,-754.106618,0.000000,299.999939,-932.600037,0.000000,1.737390,-0.115312,492.051605,87827.973388,4757.420052,-515.210687
67,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.771192,-755.119362,0.000000,299.999939,-932.600037,0.000000,1.436823,0.469522,492.659241,87437.494612,4546.627307,-569.733979
68,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.644718,-753.762482,0.000000,299.999939,-932.600037,0.000000,1.780972,-0.402794,492.843811,88138.981752,4610.662922,-519.591553
69,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.543004,-754.582218,0.000000,299.999939,-932.600037,0.000000,1.388414,0.398594,491.800354,87549.226178,4159.123801,-500.890765
70,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.983464,-754.732615,0.000000,299.999939,-932.600037,0.000000,1.273487,-0.090025,492.326019,87568.759865,4439.045129,-462.060670
71,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.467194,-755.096762,0.000000,299.999939,-932.600037,0.000000,1.621393,0.711001,493.871643,87663.833760,4707.952436,-423.891206
72,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.319694,-754.777064,0.000000,299.999939,-932.600037,0.000000,1.142695,-0.400804,492.063812,87500.249773,4763.298289,-496.404151
73,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.384453,-754.392203,0.000000,299.999939,-932.600037,0.000000,1.046727,0.113802,491.536865,87595.719695,4726.365700,-672.083460
74,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.776670,-754.528813,0.000000,299.999939,-932.600037,0.000000,1.393350,0.332789,491.531372,87527.592975,4533.526224,-584.005993
75,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.593382,-752.896133,0.000000,299.999939,-932.600037,0.000000,1.788355,0.013176,489.964233,88048.485277,4608.876550,-607.108007
76,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.904697,-754.277897,0.000000,299.999939,-932.600037,0.000000,1.253580,0.332429,492.573364,87836.736438,4972.647162,-535.989676
77,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.255955,-754.711349,0.000000,299.999939,-932.600037,0.000000,2.070462,0.045594,493.869629,87853.819905,4812.257983,-549.419255
78,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.867786,-753.911995,0.000000,299.999939,-932.600037,0.000000,1.225163,0.128741,492.229889,87955.594885,4987.348605,-467.556702
79,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.160620,-754.211497,0.000000,299.999939,-932.600037,0.000000,1.229462,0.375458,492.314972,87823.348997,4844.044118,-501.778597
80,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.831723,-754.749281,0.000000,299.999939,-932.600037,0.000000,2.029344,0.020405,492.132721,87526.176105,4511.979053,-548.970220
81,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.045219,-754.415680,0.000000,299.999939,-932.600037,0.000000,2.064687,-0.206361,491.955078,87658.699317,4897.275087,-476.012540
82,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.309546,-755.277892,0.000000,299.999939,-932.600037,0.000000,1.520444,-0.239739,493.969208,87591.679527,4786.755869,-540.242531
83,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.246779,-754.987209,0.000000,299.999939,-932.600037,0.000000,1.826501,-0.286742,493.800629,87705.325742,4322.315996,-490.510940
84,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.302823,-755.400275,0.000000,299.999939,-932.600037,0.000000,1.766290,0.317167,494.227966,87577.077756,4298.357866,-549.658764
85,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.448846,-754.376507,0.000000,299.999939,-932.600037,0.000000,1.558136,-0.364819,490.053650,87339.091099,4680.548023,-446.853897
86,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.723220,-755.306832,0.000000,299.999939,-932.600037,0.000000,1.654447,-0.396167,493.449402,87485.225575,4577.591402,-544.545486
87,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.458065,-754.799739,0.000000,299.999939,-932.600037,0.000000,1.628310,-0.021167,493.358124,87719.221252,4707.561227,-515.670369
88,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.045192,-753.235284,0.000000,299.999939,-932.600037,0.000000,1.057678,0.237763,490.317963,87945.760133,4880.991088,-569.652944
89,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.280340,-754.833904,0.000000,299.999939,-932.600037,0.000000,1.300582,0.204038,493.708221,87764.601391,4798.645776,-555.360198
90,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.086320,-754.276138,0.000000,299.999939,-932.600037,0.000000,1.825588,-0.002001,492.839966,87885.144210,4392.987831,-495.421586
91,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.362052,-753.645675,0.000000,299.999939,-932.600037,0.000000,1.384376,0.330821,492.665802,88164.694256,4748.257363,-525.667946
92,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.830297,-754.255826,0.000000,299.999939,-932.600037,0.000000,1.000405,-0.357981,493.110840,87943.463650,5014.760861,-414.049660
93,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.498414,-755.364266,0.000000,299.999939,-932.600037,0.000000,1.216519,0.228546,493.534485,87471.964552,4689.330033,-579.842612
94,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.359049,-753.837123,0.000000,299.999939,-932.600037,0.000000,1.543445,0.263057,491.615875,87882.686440,4739.614726,-569.203255
95,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.849707,-754.174185,0.000000,299.999939,-932.600037,0.000000,1.808414,0.288385,492.834106,87934.345264,4509.546162,-563.971221
96,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.394821,-754.657074,0.000000,299.999939,-932.600037,0.000000,1.039498,-0.482762,493.636505,87839.142073,4741.436767,-598.808466
97,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.003612,-754.354961,0.000000,299.999939,-932.600037,0.000000,2.046491,0.327756,491.696777,87642.529164,4423.465212,-490.520600
98,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.211182,-754.189841,0.000000,299.999939,-932.600037,0.000000,1.977310,0.016038,491.956604,87770.074149,4815.643502,-485.891071
99,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.385066,-754.108523,0.000000,299.999939,-932.600037,0.000000,1.813288,-0.046801,491.438354,87717.575924,4725.117218,-627.100350
100,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.325698,-754.747337,0.000000,299.999939,-932.600037,0.000000,1.771398,0.378045,491.778656,87464.161625,4757.585210,-637.492417
101,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.451521,-754.117133,0.000000,299.999939,-932.600037,0.000000,1.736200,0.083624,491.953033,87805.206044,5189.326359,-525.602563
102,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.183596,-753.976468,0.000000,299.999939,-932.600037,0.000000,1.198681,-0.179074,490.753174,87660.083401,4817.401622,-656.963136
103,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.492010,-754.592531,0.000000,299.999939,-932.600037,0.000000,1.635626,0.004140,493.619598,87867.993560,4693.300007,-613.033129
104,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.644204,-753.899478,0.000000,299.999939,-932.600037,0.000000,1.889361,-0.072279,492.139618,87945.624839,4604.328036,-485.619236
