Nikki Cal 18
Date:,2010/06/18
Time:,14:34:04
Type:,setup
Description:,"jump"
Notes:,""

FORCE PLATES
960.000000,Hz
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1,0.000000,900.000000,0.000000,600.000000,900.000000,0.000000,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,599.998779,-1382.600708,0.000000,-0.001038,-1382.599121,0.000000,0.001129,-482.599243,0.000000,600.000977,-482.600830,0.000000

,Force Plate 1,,,,,,,,,,,,Force Plate 2
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
19,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.006981,-778.348108,0.000000,299.999962,-932.599976,0.000000,2.390376,-2.046719,492.223938,75926.461579,12302.143634,-693.655954
20,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.921442,-777.983462,0.000000,299.999962,-932.599976,0.000000,2.017472,-2.092094,491.361298,75972.570592,12322.614104,-718.256374
21,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.894023,-778.088213,0.000000,299.999962,-932.599976,0.000000,2.318295,-2.246988,493.012756,76176.269925,12377.548305,-640.094501
22,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.441716,-777.107394,0.000000,299.999962,-932.599976,0.000000,2.474077,-1.921375,490.663147,76294.479581,12049.826100,-649.046260
23,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.398763,-777.324977,0.000000,299.999962,-932.599976,0.000000,2.030725,-2.077109,490.237183,76121.577964,12060.422355,-605.651384
24,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.569793,-777.563109,0.000000,299.999962,-932.599976,0.000000,2.105686,-1.495555,490.566193,76055.845214,12475.180870,-733.239815
25,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.108343,-778.535169,0.000000,299.999962,-932.599976,0.000000,2.430237,-2.047660,492.398010,75861.204088,12256.583517,-635.183725
26,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.710801,-777.004361,0.000000,299.999962,-932.599976,0.000000,1.963681,-2.186256,491.279968,76441.008576,12424.058162,-635.285674
27,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.127646,-777.722271,0.000000,299.999962,-932.599976,0.000000,2.097696,-2.188231,489.971222,75885.617996,12186.718878,-610.573361
28,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.049404,-777.477552,0.000000,299.999962,-932.599976,0.000000,3.178515,-1.520894,491.771027,76284.713314,12269.961560,-653.860726
29,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.203798,-777.843244,0.000000,299.999962,-932.599976,0.000000,2.363958,-2.225538,492.667206,76243.566641,12216.256984,-654.382861
30,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.524007,-777.792956,0.000000,299.999962,-932.599976,0.000000,1.897871,-2.181745,492.408264,76228.255582,12544.570932,-630.965291
31,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.597886,-777.793162,0.000000,299.999962,-932.599976,0.000000,2.022397,-2.784159,492.512451,76244.283392,12018.326109,-507.970333
32,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,276.127546,-778.266403,0.000000,299.999962,-932.599976,0.000000,2.230521,-2.072072,491.542908,75861.572865,11734.316748,-585.954552
33,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.938371,-777.119360,0.000000,299.999962,-932.599976,0.000000,2.098068,-1.969300,489.097931,76045.247318,12257.572303,-630.065107
34,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.628736,-777.988710,0.000000,299.999962,-932.599976,0.000000,1.763605,-2.247529,492.596710,76161.000633,12005.185754,-567.225069
35,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.875429,-776.784165,0.000000,299.999962,-932.599976,0.000000,2.333738,-2.195544,489.010712,76195.600559,12286.165689,-561.339036
36,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.517385,-775.885102,0.000000,299.999962,-932.599976,0.000000,1.609130,-2.081585,489.372437,76691.939628,12470.470514,-630.488910
37,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.974209,-776.958880,0.000000,299.999962,-932.599976,0.000000,2.598519,-2.149542,489.789154,76231.320747,12257.342541,-566.018982
38,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.514784,-777.606257,0.000000,299.999962,-932.599976,0.000000,1.895733,-2.054646,490.490997,76023.023460,12500.250191,-591.823596
39,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.977258,-777.246540,0.000000,299.999962,-932.599976,0.000000,1.855855,-2.118577,491.021240,76281.836373,12286.679124,-645.099934
40,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.770348,-777.273407,0.000000,299.999962,-932.599976,0.000000,2.163263,-1.923658,489.703644,76063.986420,12355.033840,-625.366791
41,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.277039,-777.246042,0.000000,299.999962,-932.599976,0.000000,1.988510,-2.030394,490.846191,76254.886705,12135.152360,-639.954915
42,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.368881,-777.422539,0.000000,299.999962,-932.599976,0.000000,2.364515,-2.255051,490.057373,76045.846961,12070.642567,-644.078911
43,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.770525,-777.058556,0.000000,299.999962,-932.599976,0.000000,2.287889,-1.522223,491.701935,76480.016806,12405.363002,-557.566318
44,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.921036,-778.214235,0.000000,299.999962,-932.599976,0.000000,1.235462,-2.177280,493.120728,76130.808871,12366.937984,-592.797715
45,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.466988,-778.066676,0.000000,299.999962,-932.599976,0.000000,2.102200,-2.473700,490.324463,75771.457218,12029.117263,-649.240008
46,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.252991,-777.081049,0.000000,299.999962,-932.599976,0.000000,2.721734,-1.790784,489.260101,76089.205653,12107.705580,-707.217497
47,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.350688,-778.274539,0.000000,299.999962,-932.599976,0.000000,1.959822,-1.919538,491.180420,75801.632863,12598.421024,-558.133261
48,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.823128,-778.632864,0.000000,299.999962,-932.599976,0.000000,1.945682,-2.161246,490.750366,75559.416348,12355.540519,-625.910252
49,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.482591,-777.581376,0.000000,299.999962,-932.599976,0.000000,2.352727,-1.593443,489.953796,75951.951573,12502.332605,-518.549705
50,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.362901,-777.352595,0.000000,299.999962,-932.599976,0.000000,1.826904,-2.006858,492.234192,76418.068901,12619.438171,-587.312764
51,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.152459,-777.574317,0.000000,299.999962,-932.599976,0.000000,2.292649,-2.410900,490.581268,76052.684068,12189.719512,-580.951491
52,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.501090,-777.991574,0.000000,299.999962,-932.599976,0.000000,2.717913,-1.450411,491.955566,76060.463894,12052.356386,-649.522993
53,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.231907,-778.215279,0.000000,299.999962,-932.599976,0.000000,2.436099,-2.546441,491.178955,75830.514109,12656.726171,-464.545727
54,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.132543,-777.360307,0.000000,299.999962,-932.599976,0.000000,1.435723,-2.364952,489.814178,76038.590851,12180.414522,-606.233181
55,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,276.118707,-777.769763,0.000000,299.999962,-932.599976,0.000000,2.314369,-2.185362,491.719727,76133.069811,11742.884088,-551.556256
56,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.093792,-776.872622,0.000000,299.999962,-932.599976,0.000000,2.640016,-1.727381,490.307709,76354.322093,12211.686987,-537.079560
57,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.615632,-776.862815,0.000000,299.999962,-932.599976,0.000000,2.114226,-2.059548,489.620117,76252.046648,12428.678753,-581.442274
58,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.702777,-777.860010,0.000000,299.999962,-932.599976,0.000000,1.698076,-2.051396,491.192535,76007.116102,12425.788387,-592.121129
59,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.128455,-777.670699,0.000000,299.999962,-932.599976,0.000000,2.157691,-2.278519,490.407715,75978.512375,12197.178937,-542.283921
60,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.828846,-777.270376,0.000000,299.999962,-932.599976,0.000000,2.272485,-2.036129,489.442261,76024.870446,12319.807927,-610.462889
61,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.971658,-777.851355,0.000000,299.999962,-932.599976,0.000000,2.281311,-2.228767,490.574799,75915.773309,12278.255246,-707.917364
62,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.541088,-776.967290,0.000000,299.999962,-932.599976,0.000000,2.647381,-2.055979,491.001709,76415.914639,12500.350473,-649.226387
63,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.873231,-778.333600,0.000000,299.999962,-932.599976,0.000000,2.188397,-1.606023,491.176025,75771.945119,12341.647885,-640.638174
64,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.807802,-777.380867,0.000000,299.999962,-932.599976,0.000000,1.931799,-2.207765,492.675354,76472.629177,12411.556046,-513.781341
65,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.710178,-777.718603,0.000000,299.999962,-932.599976,0.000000,2.636180,-1.967328,492.045929,76208.748876,12443.735035,-493.718980
66,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.962628,-777.747602,0.000000,299.999962,-932.599976,0.000000,2.291667,-2.322911,490.316193,75926.626123,12276.210360,-566.536347
67,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.160623,-777.866078,0.000000,299.999962,-932.599976,0.000000,2.362602,-2.206117,491.795349,76097.411366,12215.871407,-629.970573
68,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.175696,-778.291975,0.000000,299.999962,-932.599976,0.000000,2.274216,-2.714674,492.324402,75969.594173,12221.591885,-620.085814
69,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.149594,-777.280583,0.000000,299.999962,-932.599976,0.000000,2.207391,-2.434944,489.538818,76034.871774,12165.219559,-614.913551
70,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.498324,-777.234380,0.000000,299.999962,-932.599976,0.000000,2.038332,-1.697719,489.884247,76111.157996,12002.966254,-693.498665
71,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.221857,-777.426440,0.000000,299.999962,-932.599976,0.000000,2.295723,-2.451269,491.879425,76326.669635,12679.719587,-664.345789
72,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.047001,-777.364821,0.000000,299.999962,-932.599976,0.000000,2.295823,-2.144476,490.228882,76100.756482,12232.662122,-624.958744
73,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.013187,-777.101790,0.000000,299.999962,-932.599976,0.000000,2.730276,-2.034518,491.440247,76418.066683,12279.506676,-571.053500
74,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.073168,-777.002466,0.000000,299.999962,-932.599976,0.000000,1.910101,-2.631438,492.162750,76579.298375,12268.039202,-518.003017
75,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.730520,-777.867249,0.000000,299.999962,-932.599976,0.000000,2.401702,-2.188488,490.755280,75935.902600,11910.356953,-541.828691
76,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.999356,-777.327732,0.000000,299.999962,-932.599976,0.000000,2.691244,-1.942136,491.873688,76374.331112,12297.140389,-629.744680
77,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.815770,-776.801796,0.000000,299.999962,-932.599976,0.000000,1.559458,-1.696137,492.504639,76731.326285,12403.331106,-553.437209
78,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.859485,-777.603306,0.000000,299.999962,-932.599976,0.000000,2.641784,-2.100004,491.526123,76184.911925,12357.201085,-556.730644
79,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.020374,-776.979715,0.000000,299.999962,-932.599976,0.000000,2.069704,-2.256140,490.759796,76372.167234,12258.977504,-571.542819
80,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.181105,-777.170356,0.000000,299.999962,-932.599976,0.000000,2.000523,-2.411024,491.199921,76347.016562,12191.020709,-527.684432
81,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.310248,-778.085449,0.000000,299.999962,-932.599976,0.000000,2.146007,-2.359010,491.801636,75990.496766,12142.441733,-664.173098
82,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.824644,-778.204484,0.000000,299.999962,-932.599976,0.000000,1.654777,-2.581339,491.983795,75960.079753,12385.848323,-596.725834
83,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.616568,-778.541539,0.000000,299.999962,-932.599976,0.000000,1.551496,-2.135672,491.114655,75660.355953,11975.042029,-635.730560
84,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.237742,-777.537040,0.000000,299.999962,-932.599976,0.000000,2.180602,-2.118102,489.097260,75840.856720,12111.134059,-809.982961
85,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.748378,-778.389920,0.000000,299.999962,-932.599976,0.000000,2.296801,-1.779639,493.091431,76039.656986,12451.339407,-640.689632
86,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.298195,-777.532997,0.000000,299.999962,-932.599976,0.000000,2.161452,-1.784272,492.058746,76302.062941,12154.720321,-601.213207
87,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.353883,-778.096908,0.000000,299.999962,-932.599976,0.000000,2.136410,-2.115952,492.671631,76119.278414,12142.423655,-552.466514
88,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.512197,-778.582908,0.000000,299.999962,-932.599976,0.000000,2.412244,-2.531482,493.540527,76013.664782,12085.704582,-683.432135
89,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.279828,-777.793246,0.000000,299.999962,-932.599976,0.000000,3.018134,-1.852919,492.651276,76265.732964,12178.405634,-571.054765
90,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.362544,-778.372328,0.000000,299.999962,-932.599976,0.000000,2.134546,-2.091928,493.454559,76104.335856,12157.446356,-528.309633
91,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.323873,-777.858192,0.000000,299.999962,-932.599976,0.000000,1.918883,-1.938667,491.977173,76129.425350,12140.072237,-586.832389
92,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.508973,-778.413462,0.000000,299.999962,-932.599976,0.000000,2.376057,-1.935103,494.484314,76242.812361,12604.894015,-553.119078
93,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.805712,-778.552102,0.000000,299.999962,-932.599976,0.000000,2.270156,-1.983324,492.059692,75800.749475,11905.015092,-537.603966
94,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.807848,-777.312178,0.000000,299.999962,-932.599976,0.000000,2.690230,-2.101989,490.392822,76152.021281,12354.031621,-610.045263
95,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.701022,-778.353253,0.000000,299.999962,-932.599976,0.000000,2.034723,-2.356291,492.754852,76005.821025,12466.175607,-669.714678
96,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.255203,-778.560741,0.000000,299.999962,-932.599976,0.000000,2.128057,-2.144280,491.275970,75675.774566,12156.505544,-425.837342
97,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.402963,-777.331032,0.000000,299.999962,-932.599976,0.000000,1.920882,-1.764723,490.583893,76172.442916,12066.891218,-610.960920
98,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.961081,-777.501270,0.000000,299.999962,-932.599976,0.000000,2.290790,-1.743169,491.442810,76222.143513,12305.178204,-571.971418
99,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.731444,-777.709453,0.000000,299.999962,-932.599976,0.000000,2.032447,-1.563185,491.005951,76052.168256,12406.992477,-640.746711
100,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.473790,-777.570195,0.000000,299.999962,-932.599976,0.000000,1.918516,-1.963372,491.360291,76175.477791,12542.547262,-611.476668
101,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.084239,-778.136982,0.000000,299.999962,-932.599976,0.000000,2.357061,-2.053241,491.443695,75909.864338,12244.674732,-552.257595
102,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.486171,-778.289728,0.000000,299.999962,-932.599976,0.000000,2.311534,-2.028047,492.580475,76010.215129,12075.014536,-527.946594
103,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.589087,-777.919079,0.000000,299.999962,-932.599976,0.000000,2.054500,-1.760681,491.712799,76058.576567,12003.139831,-615.874755
104,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.324081,-778.983037,0.000000,299.999962,-932.599976,0.000000,2.212743,-2.000154,492.575836,75667.991964,12154.742777,-650.124541
105,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.727030,-778.705043,0.000000,299.999962,-932.599976,0.000000,1.831025,-1.868881,492.577789,75805.225904,12448.885086,-587.641430
106,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.998272,-778.596528,0.000000,299.999962,-932.599976,0.000000,1.988456,-2.181326,491.797394,75738.494337,12295.765826,-616.127846
107,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.501559,-777.402392,0.000000,299.999962,-932.599976,0.000000,2.380855,-1.902804,489.706238,76001.224609,11997.020755,-566.311077
108,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.246089,-778.675822,0.000000,299.999962,-932.599976,0.000000,2.581217,-1.828438,491.870636,75710.771270,12175.703241,-581.509923
109,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.449349,-777.944462,0.000000,299.999962,-932.599976,0.000000,2.145821,-1.936684,492.136719,76111.657060,12574.394552,-694.231853
110,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275.283236,-777.755734,0.000000,299.999962,-932.599976,0.000000,2.562017,-1.940935,491.441162,76096.833888,12146.816523,-639.548845
111,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.782880,-778.237782,0.000000,299.999962,-932.599976,0.000000,2.379271,-1.899801,490.653625,75738.369775,12372.852791,-552.454531
112,,,,300.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.344433,-777.621282,0.000000,299.999962,-932.599976,0.000000,2.025851,-1.545556,490.306183,75987.011670,12579.064464,-567.819371
